Dept,Course Number,Level,Hours,Name,Description
MECH,MECH-5533,5,3,Vibration Theory and Application,"A study of free and forced vibration of both single and multiple degree-of-freedom mechanical and structural systems with and without damping, design of vibration isolators and absorbers, and shock spectrums. Students cannot receive credit for both MECH-4533 and MECH-5533."
MECH,MECH-5543,5,3,Radiation Heat Transfer,"This course covers the fundamentals of blackbody radiation, surface characteristics, solar and infrared sources, gray-body exchange in enclosures, and combined mode heat transfer. Included is an introduction to the methods of analysis used for radiation heat transfer."
MECH,MECH-5553,5,3,Data Measurement & Analysis,"Applications of computer technology to measurement systems. Dynamic performance characteristics of measurement systems. Digital data collection using Labview. signal conditioning, amplification and filtering."
MECH,MECH-5563,5,3,Mech Engr App of Finite Diff Equations,
MECH,MECH-5613,5,3,Tools and Management of Quality,"An introduction to problem solving methods and statistical tools used by engineers for improving product quality; includes Six-Sigma, Design of Experiments, Statistical Process Control, Taguchi Experiments, and Toyota Production System (Lean Manufacturing). Students cannot receive credit for both MECH-4613 and MECH-5613."
MECH,MECH-5623,5,3,Advanced Engineering Materials,
MECH,MECH-5803,5,3,Special Topics,Current topics in mechanical engineering not normally included in existing courses. Repeat credit may be earned with different subtitles assigned.
MECH,MECH-5813,5,3,SS: Mechanical Engineering,
MECH,MECH-9000,9,0,Acceptance in Mechanical Engineering,
MEDT,MEDT-0010,0,0,Med Tech Lower Division,
MEDT,MEDT-0013,0,3,Medical Technology Lower Div,
MEDT,MEDT-0020,0,0,Med Tech Upper Division,
MEDT,MEDT-4117,4,7,Clinical Microbiology,"The theory and laboratory study of pathogenic bacteria, viruses, rickettsiae, fungi and parasites. Isolation, identification, antimicrobials susceptibility testing and medical significance."
MEDT,MEDT-4125,4,5,Clinical Chemistry I,"The theory and laboratory methodology of analytical biochemistry, clinical microscopy, routine, and special procedures and medical significance."
MEDT,MEDT-4236,4,6,Clinical Hematology,"Systematized study of disease, cell maturation and function, principles of hemostasis, methodology used in routine and special hematology studies and correlation of hematological findings with physiological conditions."
MEDT,MEDT-4246,4,6,Clinical Immunology,"The theory of immunologic responses and procedures used in serological determinations; the study of immunohematology, fundamentals of antigen-antibody reactions, blood groups and types, compatibility testing, blood components, and the laboratory methods used as they relate to the medical significance of immunohematology; immunology and infectious diseases."
MEDT,MEDT-4325,4,5,Clinical Chemistry II,"The theory and laboratory methodology of analytical biochemistry, instrumentation, laboratory mathematics, routine and special procedures, and medical significance."
MEDT,MEDT-4351,4,1,Topics in Med Tech,"Principles and practices of the medical laboratory including basic management, quality assurances, special education methodology, computer applications, laboratory safety, and special projects in selected areas."
MGMT,MGMT-0010,0,0,Management Lower Division,
MGMT,MGMT-0011,0,1,Management Lower Division,
MGMT,MGMT-0012,0,2,Management Lower Division,
MGMT,MGMT-0013,0,3,Management Lower Division,
MGMT,MGMT-0014,0,4,Management Lower Division,
MGMT,MGMT-0020,0,0,Management Upper Division,
MGMT,MGMT-0021,0,1,Management Upper Division,
MGMT,MGMT-0022,0,2,Management Upper Division,
MGMT,MGMT-0023,0,3,Management Upper Division,
MGMT,MGMT-0024,0,4,Management Upper Division,
MGMT,MGMT-0033,0,3,Inactive - Do Not Use!!!,
MGMT,MGMT-0052,0,2,Management-Graduate Level,
MGMT,MGMT-0053,0,3,Management-Graduate Level,
MGMT,MGMT-3023,3,3,New Venture Development,"The course begins with an overview of Entrepreneurship through a Biblical lens. During the first 3 weeks of the course, students will form into teams of 2-4 and will select a new business concept they wish to pursue for the remainder of the course. The primary course activity will be development of a business plan for the new business concept. Each week, focus will be on one section of the business plan, with a flipped classroom model. Students will watch videos, read content, and take a quiz on the content outside of class before arriving each week. Some weeks, a guest expert on that topic will speak briefly at the beginning of the class, and the remainder of class time will be teams working on their business plan with assistance available from the professor and the expert. Offered every fall semester."
MGMT,MGMT-3113,3,3,Principles of Management,"An introduction to the management processes of planning, organizing, leading, and controlling. The theory and history of management, decision making, policy planning, organization planning, supervising, coordinating and controlling, and human resources management are studied. This course is normally offered every semester."
MGMT,MGMT-3213,3,3,Operations Management,"Prerequisites: MGMT-3113 and MATH-2913. A study of the production operations function in business including the creation of both goods and services. Attention is given to the design, location, and operation of the productive system and its interrelationship with other systems in the organization. The course places special emphasis on the use of quantitative technique in decision making. This course is normally offered in the fall semester."
MGMT,MGMT-3323,3,3,Entrepreneurship & Small Business Mgmt,"Prerequisite: Junior standing or permission of instructor. An introduction and examination of entrepreneurial, small business, self-employment opportunities, and new venture processes. The course covers managerial activities needed for start-up and operation of the small business enterprise. This course is normally offered in the fall semester."
MGMT,MGMT-3423,3,3,Organization Theory,
MGMT,MGMT-3713,3,3,Contemporary Business Ethics,
MGMT,MGMT-4023,4,3,Lean Launchpad,"Based on the Open Source Lean Launchpad course developed by Steve Blank for Stanford University, this course leverages the Lean Startup Methodology to actually launch a business. Students will need to arrive on day 1 of the class with a team formed pursuing a specific business opportunity. Each week begins with student teams providing a readout of what they learned about their business opportunity since the last class, followed by a discussion of what hypotheses they will test in the coming week and how they can do that. Each week, each team will be required to perform at least 10 interviews of real potential stakeholders in their company (primarily customers, sometimes partners). Offered every spring semester."
MGMT,MGMT-4033,4,3,Entrepreneurial Finance,"The goal for this online course is to learn how to develop robust forward-looking financial models for a proposed new business venture, and based on those financial models, to develop business valuation ranges using different valuation approaches, to identify potential sources of funding, and to explore sensitivities to different scenarios. Offered every spring semester."
MGMT,MGMT-4313,4,3,Organizational Behavior,"Prerequisite: PSYC-1113. An integration of social sciences as they affect people at work. The organization is analyzed from the standpoint of three interacting systems: the individual, the group, and the organization itself. Emphasis is placed on managing organizational behavior. (Same as PSYC-4313 or SOCI-4313.) This course is normally offered in the spring semester."
MGMT,MGMT-4413,4,3,International Management,"International management is an analysis of cultural impacts on International management and International business. Along with information technology, international management is the major challenge facing organizations entering the new millennium. All countries and companies are now part of the super competitive global marketplace. Emphasis is placed on the emerging role of the global manager as a cosmopolitan, communicator, negotiator, creator of synergy, and change leader. Seven major world regions - North America, Latin America, Asia, Europe, Middle East, India, and Africa - are discussed for matters of cultural specifics. This course will provide a balanced approach to International Management by discussing international environment, culture, strategy and functions and organizational behavior and human resource management. Same as INTL-4413. This course is normally offered in the fall semester."
MGMT,MGMT-4423,4,3,Consulting in a Realistic Environment,
MGMT,MGMT-4513,4,3,Human Resource Management,"Prerequisites: MGMT-3113. A study of the major human resource management processes including staffing, training and development, appraisal, compensation, leadership, organizational justice, labor relations, quality of work life, and employee health and safety. The course focuses on contemporary human resource management issues. This course is normally offered in the fall semester."
MGMT,MGMT-4533,4,3,Issues in Mangement,"Prerequisite: MGMT-3113. Taught as the capstone course for management majors, this course covers a selection of current issues and specialized topics in management, and prepares students for the world of professional management in a field of their choice or interest. This course is normally offered in the fall semester."
MGMT,MGMT-4613,4,3,Strategic Management,"Prerequisites: FINC-3313, MGMT-3113, MKTG-3313 and Senior standing. A capstone seminar that draws together the concepts and tools studied in previous business courses. The course uses the case method of instruction and a computer-based simulation, and it affords practice in analyzing authentic managerial problems in free enterprise from the varying viewpoints of diverse disciplines and practice in forming workable solutions which consider both technical and human factors. The course gives particular attention to the standards of conduct appropriate for Christian leaders. This course is normally offered every semester."
MGMT,MGMT-4743,4,3,Social Entrepreneurship,"A study and application of the international consulting process using social-entrepreneurial tools to address problems in developing nations. Topics addressed include: poverty, when helping hurts"
MGMT,MGMT-4900,4,0,Independent Study in Management,
MGMT,MGMT-4901,4,1,Is:management,
MGMT,MGMT-4902,4,2,IS: Management,
MGMT,MGMT-4903,4,3,IS: Management,
MGMT,MGMT-4913,4,3,IS: Management,
MGMT,MGMT-4990,4,0,Internship in Management,"Prerequisites: Admission to College of Business Administration upper division, completion of MGMT-3113 and approval of advisor and chair. Supervised and approved management internship with firm or organization; written and oral reports are required along with employer evaluation. (Variable credit, 1-3 semester hours; 30 hours work required for each hour of credit with a maximum of 3 credit hours.) This course is offered as needed. MARKETING (MKTG)"
MGMT,MGMT-4991,4,1,Internship in Management,
MGMT,MGMT-4992,4,2,Internship in Management,
MGMT,MGMT-4993,4,3,Internship in Management,
MGMT,MGMT-5603,5,3,Managerial Ethics,"This course examines the basic ethical issues involved in the conduct of business, including both classical and biblical perspectives. Critical thinking of organizations as a spiritual, social, moral, and ethical activity is explored, as well as the decision process."
MGMT,MGMT-5613,5,3,Leader Effectiveness,The course examines how managers and leaders affect the behavioral social systems of work organizations. The entrepreneurial function is also studied.
MGMT,MGMT-5623,5,3,Team and Group Leadership,This course examines leadership within organizational settings. Leadership dilemmas and issues relating to groups are analyzed. Emphasis is placed on enhancing team leadership in organizations.
MGMT,MGMT-5633,5,3,Systems Diagnosis and Intervention Technique,The course will focus on assessing the health-effectiveness of an organizational system and planning an intervention/change strategy that will increase the effectiveness of the organization. Specific attention will be given to the factors that need to be taken into consideration for those involved in the change process.
MGMT,MGMT-5643,5,3,Organizational Development and Design,"This course will investigate the emerging field of organizational development-major theories and basic concepts on the nature of work. Discussion will focus on forces impacting individual, group, and system performance and productivity within complex socio-technical systems."
MGMT,MGMT-5653,5,3,Strategic Management,"This is the MBA capstone course. As such, it should be the last course taken in the curriculum. The importance of integrating management functions and decision making will be emphasized. A case study approach is used."
MGMT,MGMT-5663,5,3,Human Resource Management,The course provides students wit the basic principles and techniques of human resource management. The course takes a practical view that integrates the contributions of the behavioral sciences with technical aspects of implementing the HR function in today's business environment. the class will cover the scope and content of the personnel function performed by the organizations's HR department.
MGMT,MGMT-5673,5,3,Non-Profit Organization Management,This course will examine the many facets of nonprofit leadership and management of nonprofit organizations. Similarities and differences between nonprofit and for-profit will be explored. The course will place special emphasis on the importance of using appropriate business practices in managing a nonprofit organization. Topics of social entrepreneurship and volunteer management are included in this course.
MGMT,MGMT-5803,5,3,Special Topics in Management,
MGMT,MGMT-5901,5,1,Grad Business Practicum in Leadership,Prerequisite: Student must be in the management emphasis. Consent of Graduate School of Business Chair and instructor required. This course provides one to three hours of credit in association with completion of an acceptable management related internship/practicum. Students selecting this option will be responsible for locating an appropriate industry opportunity. This is an elective course and may be substituted for one of the MBA management emphasis elective courses. The curriculum practical training course period extends through an entire semester. Practicum usage is limited to a maximum of 3 hours and may be used within the degrees requirement.
MISS,MISS-0010,0,0,Missions Lower Division,
MISS,MISS-0011,0,1,Missions Lower Division,
MISS,MISS-0012,0,2,Missions Lower Division,
MISS,MISS-0013,0,3,Missions Lower Division,
MISS,MISS-0014,0,4,Missions Lower Division,
MISS,MISS-0020,0,0,Missions Upper Division,
MISS,MISS-0022,0,2,Missions Upper Division,
MISS,MISS-0023,0,3,Missions Upper Division,
MISS,MISS-0024,0,4,Missions Upper Division,
MISS,MISS-3003,3,3,Vocational Ministry,"A course that examines a range of issues related to Christian ministry when it is not fully remunerated by a church or parachurch agency. Emphasis is placed on applying one's gifts and talents in diverse fields of endeavor that are commonly viewed as secular"" but with the explicit goal of building up the kingdom of God worldwide. Non-textual. Same as BIBL-3003. Normally offered every fall semester."""
MISS,MISS-3013,3,3,Mission Preparation,"A course taught by one who has served as a missionary. The following subjects are treated: the New Testament concept of missions and missions today; a description of the work of a missionary; doctrinal preparation for the mission field; emotional preparation; spiritual preparation; preparing the supporting home church missionary cycle, entering the host country; communicating with the home church; effective missionary methods for various fields; maintaining physical, mental, emotional, social, and spiritual health in the mission field. Non-textual. Same as BIBL-3033. This course is normally offered in the spring semester of even numbered years."
MISS,MISS-3033,3,3,Scripture and the Mission of God,"The primary assumption of this course is that Christian Scripture witnesses to God who created the world, deeply cares for the world, is active in the world, and has a purpose for creation. In other words, the Bible witnesses to the God of missions. This course will explore a missional interpretation of scripture, or how to read scripture in light of the mission of God. It will also examine how the Biblical text bares witness to God's mission and how it calls and equips Christians and Christian communities to participate in God's mission."
MISS,MISS-3113,3,3,Women in Missions,"A study of the unique opportunities, challenges and difficulties which single and married women face on the mission field. Non-textual. This course is normally offered in the fall semester."
MISS,MISS-3143,3,3,Introduciton to Asian Civilizations,"Prerequisite: Junior standing Introduces the major cultural themes of East, Southeast, and South Asia. Students will learn about the geographical, social, political, economic, cultural, and religious features of the three major regions of Asia. Fulfills the core curriculum non-Western civilization requirement. Same as SOCI-3143. Non-textual. This course is offered as needed."
MISS,MISS-3153,3,3,Urban Ministry,"An examination of diverse aspects of ministry within urban contexts both in the United States and abroad. Topical areas covered include cities in the Bible, principles of urban evangelism and missions, urban church growth, and ministry in contexts of ethnic, racial, and socioeconomic diversity. Non-textual. This course is normally offered in the spring semester."
MISS,MISS-3213,3,3,"Gospel, Church, and Cultures","A study of the dynamics of the intersection between gospel, church, and culture. Emphasis will be given to how the gospel engages cultures through the life and witness of the church. Same as BIBL-3153. Non-textual. This course is normally offered in the fall semester of even numbered years."
MISS,MISS-3313,3,3,Cross Cultural Ministry,"A course that examines spiritual, theological, and missiological issues involved in ministering to individuals and groups in intercultural contexts, both foreign and domestic. Non-textual. Same as BIBL-3333. This course is normally offered in the spring semester of even numbered years."
MISS,MISS-3513,3,3,World Religions,"Prerequisite: Junior standing A comparative study of the beliefs and practices, as well as the historical and sociological impact, of several of the world's principal religious traditions. These include indigenous traditions, Judaism, Islam, Hinduism, Buddhism, Taoism, Confucianism, and Shinto. Fulfills the core curriculum non-Western civilization requirement. Same as SOCI-3513. Non-textual. This course is normally offered every semester."
MISS,MISS-3613,3,3,Cultural Anthropology,"A course that is designed with the intent of enhancing students' cultural intelligence, specifically in terms of understanding cultural diversity and functioning more effectively in culturally diverse contexts. A significant component of the course is devoted to the study of the anthropology of religion. This course fulfills the non-Western civilization requirement in the Core Curriculum. Same as BIBL-3613 and SOCI-3613. This course is normally offered every spring semester."
MISS,MISS-3673,3,3,New Religious Movements,This course examines both religious and quasi-religious teachings and practices in a variety of newer religious movements of diverse cultural and philosophical origins. This course fulfills the non-Western civilization requirement in the Core Curriculum. Same as SOCI-3673. This course is offered as needed.
MISS,MISS-3723,3,3,Urban Missions,
MISS,MISS-4113,4,3,The Local Church and Missions,A study of the responsibility of the local church in world evangelism with suggestions concerning how to lead the local church to accept and carry out its missionary work. Non-textual. Same as BIBL-4113. This course is normally offered in the spring semester of even numbered years.
MISS,MISS-4114,4,4,Missions Practicum,
MISS,MISS-4313,4,3,Missions in the Contemporary World,"A study of the impact of various issues upon mission work as it is actually being carried out today around the world, taught by a visiting missionary. Content varies according to the particular field experience of the instructor. Non-textual. Same as BIBL-4303. This course is normally offered as needed."
MISS,MISS-4633,4,3,Intercultural Communication I,"Prerequisite: ENGL-1213. A survey of the basic concepts of how people communicate effectively across cultural boundaries, with special attention given to the complex nature culture plays in communication. ENGL-4633 fosters in students an understanding and appreciation of their own culture and cultural patterns of communication and those of other cultures. Same as COMM-4633, ENGL-4633, and SOCI-4633. Non-textual. This course is normally offered in the spring semester of odd numbered years."
MISS,MISS-4643,4,3,Intercultural Communication II,"Prerequisite: ENGL-1213 or 2113. A continuation of MISS-4633, typically taught while a student is living in a foreign culture. Same as ENGL-4643 and SOCI-4643. Non-textual. This course is offered as needed."
MISS,MISS-4714,4,4,Missions Practicum,"On-site supervised ministry experience in a missions situation, either foreign or domestic, by invitation and with a faculty supervisor. The course includes readings, a journal, and a thorough evaluation by the field supervisor. Non-textual. This course is offered as needed."
MISS,MISS-4743,4,3,Social Entrepreneurship,"A study and application of the international consulting process using social-entrepreneurial tools to address problems in developing nations. Topics addressed include: poverty, when helping hurts"""
MISS,MISS-4801,4,1,SS: Special Studies Missions,
MISS,MISS-4802,4,2,SS: Special Studies Missions,
MISS,MISS-4803,4,3,SS: Special Studies Missions,
MISS,MISS-4811,4,1,Mission Experience,
MISS,MISS-4812,4,2,Mission Experience,
MISS,MISS-4813,4,3,Mission Experience,Content varies. Course may be repeated. This course is offered as needed.
MISS,MISS-4814,4,4,Mission Experience,
MISS,MISS-4821,4,1,SS: Special Studies Missions,
MISS,MISS-4822,4,2,SS: Special Studies Missions,
MISS,MISS-4823,4,3,SS: Special Studies Missions,
MISS,MISS-4854,4,4,Internship in Ministry,
MISS,MISS-4858,4,8,Internship in Ministry,
MISS,MISS-4900,4,0,Independent Study in Missions,"Assigned readings, reports or projects based on the needs of the individual student. Normally taken only by juniors or seniors with approval of the dean of the college. (2-3 hours) This course is offered as needed."
MISS,MISS-4901,4,1,IS: Missions,
MISS,MISS-4902,4,2,Independent Study,
MISS,MISS-4903,4,3,Independent Study,
MISS,MISS-4912,4,2,Independent Study,
MISS,MISS-4914,4,4,Is: Mission Experience,
MKTG,MKTG-0010,0,0,Marketing Lower Division,
MKTG,MKTG-0013,0,3,Marketing Lower Division,
MKTG,MKTG-0014,0,4,Marketing Lower Division,
MKTG,MKTG-0020,0,0,Marketing Upper Division,
MKTG,MKTG-0023,0,3,Marketing Upper Division,
MKTG,MKTG-3313,3,3,Principles of Marketing,"An introduction to the fundamentals of marketing. Product distribution, promotion, and price are studied with emphasis on the marketing aspects of managerial decision making in a dynamic society. This course is normally offered every semester."
MKTG,MKTG-3323,3,3,Fundamentals of Selling,
MKTG,MKTG-3413,3,3,Consumer Behavior,"Prerequisites: Junior standing. The study of consumer motivations and values in the light of social and psychological theory. This background provides standards of the social and human evaluation of marketing activities, with emphasis on consumer motivation and consumer psychological makeup. The course develops the relationship between social and psychological factors in marketing activities. This course is normally offered in the spring semester."
MKTG,MKTG-3513,3,3,Digital Marketing,"An in-depth study of the digital marketing arena, including e-business, e-marketing, web design, social media marketing, and digital marketing tools. This course is normally offered in the Fall semester."
MKTG,MKTG-3713,3,3,Sales Management and the Sales Process,"Prerequisite: Junior standing. An in-depth look at the process of selling all types of products and services and at the process of managing a sales territory. A combination of lecture, class discussion, and student presentations will be utilized. This course is normally offered in the spring semester."
MKTG,MKTG-3723,3,3,International Business Experience,
MKTG,MKTG-4313,4,3,Promotional Strategies,"Prerequisite: Junior standing, or instructor approval. An introduction to the various communication channels available for the spread of promotional information about goods, services, and ideas to prospects. The course gives special attention to behavioral considerations and places particular emphasis upon the duties of marketing managers in planning, implementing, and controlling a program of promotional communication. This course is normally offered in the spring semester."
MKTG,MKTG-4423,4,3,Advanced Sales Topics,
MKTG,MKTG-4513,4,3,Marketing Research,"Prerequisites: Junior standing. The study of marketing research theory and technique with special emphasis on the use of the scientific method. The course seeks to develop the student's analytical ability, to familiarize the student with the basic marketing research tools, and to develop the student's proficiency in the art of writing research reports. This course is normally offered in the fall semester."
MKTG,MKTG-4613,4,3,Marketing Management,"Prerequisite: Senior standing. A study of managerial aspects of the marketing function, emphasizing the qualitative criteria utilized in evaluating marketing alternatives. The course includes topics related to the decision-making process such as marketing research, product development, advertising and promotion, sales management, cost and demand analysis, competition, pricing, packaging, and forecasting. This course is normally offered in the spring semester."
MKTG,MKTG-4713,4,3,Sales Management,
MKTG,MKTG-4723,4,3,Global Marketing,"This course discusses the marketing of goods, services, and ideas in the context of a multinational environment. Same as INTL-4723. This course is normally offered in the spring semester."
MKTG,MKTG-4801,4,1,SS: Special Studies Marketing,
MKTG,MKTG-4802,4,2,SS: Special Studies Marketing,
MKTG,MKTG-4803,4,3,SS: Special Studies Marketing,
MKTG,MKTG-4900,4,0,Independent Study in Marketing,"Assigned readings, reports, and research projects based on the needs of the student. (1-3 hours). A maximum of 3 hours may be counted toward major. This course Is offered as needed."
MKTG,MKTG-4901,4,1,Is:marketing,
MKTG,MKTG-4902,4,2,IS: Marketing,
MKTG,MKTG-4903,4,3,Independent Study in Marketing,
MKTG,MKTG-4913,4,3,IS:Marketing Research Independent Study,
MKTG,MKTG-4923,4,3,IS:Managerial Marketing,
MKTG,MKTG-4983,4,3,IS:Marketing Internship,
MKTG,MKTG-4990,4,0,Internship in Marketing,"Prerequisites: Admission to upper division, completion of MKTG-3313 and approval of advisor and chair. Supervised marketing internship with approved firm or organization; written and oral reports are required. (Variable credit, 1-3 semester hours; 30 hours work required for each hour of credit with a maximum of 3 credit hours.) This course is offered as needed."
MKTG,MKTG-4991,4,1,Internship in Mrktg,
MKTG,MKTG-4992,4,2,Internship in Mrktg,
MKTG,MKTG-4992,4,2,Is: Internship in Marketing,
MKTG,MKTG-4993,4,3,Internship in Marketing,
MKTG,MKTG-5703,5,3,Marketing Management,The course focuses on integrating marketing management decisions with the mission of the entity as well as its specific financial objectives.
MKTG,MKTG-5713,5,3,The Sales Process and Ethical Influence,"Sales is a master's level, marketing-track course aimed at educating professionsl in the use of sales principles and techniques to ethically persuade and influence. Though part of the course provides insight into the selling profession, it essentially uses the sales process as a backdrop is to train students in the process of selling and its application in numerous aspects of marketing and marketing management. Understanding the process has transfer value"" in terms of negotiations"
MKTG,MKTG-5743,5,3,International Marketing,
MKTG,MKTG-5753,5,3,e-Commerce Mktg & Mgmt,
MKTG,MKTG-5763,5,3,Digital Marketing,
MKTG,MKTG-5801,5,1,Marketing Internship,
MKTG,MKTG-5803,5,3,Special Topics in Marketing,
MKTG,MKTG-5901,5,1,Graduate Business Practicum in Marketing,Prerequisite: Student must be in the marketing emphasis. Consent of Graduate School of Business Chair and instructor required. This course provides one to three hours of credit in association with completion of an acceptable marketing related internship/practicum. Students selecting this option will be responsible for locating an appropriate industry opportunity. This is an elective course and may be substituted for one of the MBA Marketing emphasis elective courses. The curriculum practical training course period extends through an entire semester. Practicum usage is limited to a maximum of 3 hours and may be used within the degrees requirement.
MLED,MLED-3003,3,3,Middle Level Organization and Philosophy,
MLED,MLED-3014,3,4,Understanding Middle Level Students,
MLED,MLED-4003,4,3,Middle Level Methods,
MLSC,MLSC-0010,0,0,Military Science Lower Div,
MLSC,MLSC-0011,0,1,Military Science Lower Div,
MLSC,MLSC-0012,0,2,Military Science Lower Div,
MLSC,MLSC-0013,0,3,Military Science Lower Div,
MLSC,MLSC-0020,0,0,Military Science Upper Div,
MLSC,MLSC-0021,0,1,Military Science Upper Div,
MLSC,MLSC-0022,0,2,Military Science Upper Div,
MLSC,MLSC-0023,0,3,Military Science Upper Div,
MLSC,MLSC-1102,1,2,Basic Military Leadership Skills I,
MLSP,MLSP-4001,4,1,Intro to Medical Laboratory Science,"Prerequisite courses include: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. This one hour course is a study of the laboratory environment including laboratory safety, equipment, instrumentation, vocabulary, and quality control/quality assurance: includes the principles and techniques used in phlebotomy and practicum in processing and phlebotomy. This course is usually offered during the fall semester."
MLSP,MLSP-4002,4,2,Pathogenic Micro Practicum,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001, MLSP-4003. This two semester hour practicum emphasizes the examination and identification of pathogenic microbes in abnormal blood, and other body fluids and tissues with emphasis on their relationships to various disease processes. This course is usually offered during the fall semester."
MLSP,MLSP-4003,4,3,Clinical Pathogenic Microbiology,"Prerequisite courses include BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001, MLSP-4002. This three hour course emphasizes diagnostic clinical microbiology. Examination of samples from different body sites provides students the opportunity to recognize and identify organisms that comprise the normal flora and those that are potential pathogens. This course includes conventional and rapid biochemical methods for detection and identification of significant organisms. Principles and application of quality control procedures are discussed. This course is usually offered during the fall semester."
MLSP,MLSP-4004,4,4,Immunohematology and Lab,"Prerequisite courses required are BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001, MLSP-4012. This four hour course is a study of the major blood groups of humans including the red cell antigen systems, alloantibodies, and non-immune stimulated antibodies. The relationship of blood group systems to compatibility testing, transfusion reactions, and hemolytic disease of the newborn will be discussed.This course is usually offered during the fall semester."
MLSP,MLSP-4005,4,5,Immunohematology and Lab,"This five hour course is a study of the major blood groups of humans including the red cell antigen systems, alloantibodies, and non-immune stimulated antibodies. The relationship of blood group systems to compatibility testing, transfusion reactions, and hemolytic disease of the newborn will be discussed.This course is usually offered during the fall semester."
MLSP,MLSP-4011,4,1,Urinalysis and Body Fluids,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001. This one hour course is a study of selected body fluids including urine, amniotic fluid, cerebrospinal fluid, pleural fluid, peritoneal fluid, pericardial fluid, and synovial fluid. This course is usually offered during the fall semester."
MLSP,MLSP-4012,4,2,Bloodbank Practicum,"Prerequisite courses required are BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001, MLSP-4004. This two hour practicum allows the student to obtain practical experience, with direct supervision, within the Blood Bank Department performing testing of blood group systems, compatibility testing, and transfusion reactions work-ups, at MLS entry level job position. This course is usually offered during the fall semester."
MLSP,MLSP-4021,4,1,Hemostasis,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001. This one hour course is a study of the normal process of blood coagulation, including laboratory testing methods. The focus is on disease processes such as idiopathic thrombocytopenic purpura (ITP), autoimmune and alloimmune thrombocytopenia, thrombocytopenic purpura (TTP) commonly seen in the medical laboratory. This course is usually offered during the fall semester."
MLSP,MLSP-4101,4,1,MLS Certification Review,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MLSP-4001 MLSP-4001 MLSP-4002 MLSP-4004. Concurrent enrollment in the following courses is required: MLSP-4102, MLSP-4103, MLSP-4104. This one hour course is a review of MLS coursework in preparation to sit for the American Society of Clinical Pathology (ASCP) Board of Certification (BOC).This course is usually offered during the spring semester."
MLSP,MLSP-4102,4,2,Laboratory Management,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913. Concurrent enrollment in the following courses is required: MLSP-4001. This two hour course is designed to provide the student with the opportunity to develop entry-level management and supervisory skills. Topics include principles of communication; leadership styles; interviewing; planning; financial analysis; and policies, procedures, and regulations. Learning principles and objectives are discussed. This course is usually offered during the spring semester."
MLSP,MLSP-4103,4,3,Clinical Chemistry,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MLSP-4001. Concurrent enrollment in the following courses is required: MLSP-4122. This three hour course cover the theory and laboratory methodology of analytical biochemistry, instrumentation, laboratory mathematics, routine and special procedures, and medical significance.This course is usually offered during the spring semester."
